Source_Node_Index,Target_Node_Index,Source_MemberID,Target_MemberID
1739,1893,72290931,72290931
46,51,60724784,93289159
3812,4996,6691184,6691184
2174,1821,16431842,76165809
4400,3934,80176980,86072725
482,581,25649552,34843787
2961,3140,96723417,96723417
3570,2430,8147980,8147980
3403,4239,88293925,88293925
1375,1387,35957506,4174602
3159,3384,7592260,65409297
232,406,90113241,90113241
1949,427,62841965,62841965
4521,962,73258150,73258150
3858,2833,7762808,78583328
2695,3923,96019450,96019450
1227,671,98631439,98631439
3186,4655,46634724,46634724
4824,4117,53317082,53317082
3270,1616,74359279,1466272
837,1159,47941253,10842358
646,167,67656006,67656006
2896,2866,26694615,59796546
136,2280,21585717,21585717
3634,4027,42916025,42916025
1442,1269,84494751,88405139
1597,1557,33158901,33158901
1422,1970,83423401,83423401
2648,3151,38954291,38954291
3118,3100,99751804,99751804
3272,4964,32994327,32994327
2243,3102,52328602,18048964
182,827,20767183,20767183
1627,4590,56423585,56423585
641,3327,2641508,2641508
4440,4248,63703889,10685063
2917,3046,82996102,96241291
1310,453,21584660,54514698
1998,790,57839856,57839856
2751,2754,77720425,91288921
3336,3444,37340676,92050331
1242,1221,37137998,31138176
1309,982,13478307,9213031
3043,2633,31845845,3170824
2490,3652,4318212,4318212
802,922,27017518,27017518
2627,4152,47051532,47051532
2981,2923,13606349,66792683
2809,1419,53154747,53154747
1632,854,20066342,20835898
1456,628,8842159,47738700
1132,3951,95410359,95410359
3097,4037,91220018,91220018
1937,2658,38572881,38572881
3003,3621,5065245,73907484
2105,2242,80557515,40305309
1379,1347,92697080,65570320
637,710,58056219,58056219
4289,2372,40305309,40305309
3132,4674,95183713,95183713
4799,4837,85387150,84043404
1600,3423,30333839,391952
1390,2381,4423285,4423285
476,469,98913094,14841375
161,3346,77969440,77969440
3504,3270,64282638,74359279
2518,2007,75412276,33591109
3963,3784,18660372,18660372
574,546,79307938,85114485
3977,3453,56860028,56860028
674,484,39626764,65638900
119,1134,71574553,8350629
3075,2598,2027158,67379783
1942,4062,42181723,42181723
913,1409,65344748,5065245
2938,3532,72188011,72188011
1864,2156,84651227,84651227
878,893,70498422,49319714
0,661,77933481,73100110
2372,4289,40305309,40305309
2179,4648,45462485,45462485
2600,2426,33398890,33398890
167,20,67656006,67656006
98,149,55033726,14609777
3573,4164,10083633,10083633
2723,2533,19866994,19866994
321,837,41230857,47941253
1701,1990,13131189,13131189
3609,3528,16362430,52246533
1250,1825,70100440,70100440
1991,3257,1978009,29625654
4231,4743,38791151,39519445
4198,4337,82057926,82057926
4017,2047,9043175,9043175
1080,596,91315982,91315982
1665,1515,73343449,53763627
2018,2865,16025932,61648879
3468,2771,76639366,72766337
1415,4787,5737421,5737421
4228,4216,51016486,18057896
4770,4270,5568334,5568334
387,3527,90424952,90424952
2285,176,77510048,77510048
210,218,99513863,52491838
2055,919,35765240,35765240
4699,4969,86412233,37916738
1815,2398,75668463,720230
4461,2882,36220913,36220913
3757,780,46687324,46687324
4199,3865,87333222,50557340
293,337,47489385,34110795
329,31,91024552,20268529
2161,1988,94556244,52924700
294,3191,71317342,70129787
595,150,55008283,55008283
1871,694,46810524,46810524
825,612,33201667,46392438
3261,2306,43356743,28129655
3562,3466,90256460,84926086
2674,2738,3072183,3072183
2908,4891,56138185,56138185
186,396,58835395,58835395
4081,3765,96241291,96241291
3329,1686,52126269,8403135
4440,2651,63703889,63703889
692,2190,48226043,48226043
1628,1646,77047957,80557515
463,2367,7599480,38148965
721,676,72747215,66703867
3188,3898,76150680,76150680
3704,2997,80712137,80712137
1842,2100,54945133,54945133
2463,461,96987280,37105851
2762,528,92962693,7762808
1418,1772,1358833,1358833
2615,1232,60796679,60796679
2267,1983,26807351,26807351
758,679,65404976,15647031
2363,2445,3846152,46804787
1472,1254,49149561,48128302
1506,838,31836313,72667571
1143,786,70618546,70618546
1330,4288,18413103,18413103
4341,4456,54296406,54296406
1609,1488,48738147,37862124
3348,3254,90597078,90597078
1722,1365,55959752,55959752
4573,3567,51172528,91330917
927,902,4739849,29767894
2939,2497,46636433,64834911
3985,1559,63760904,63760904
4819,3973,61711107,8269932
2345,1529,3894979,51002974
3790,1091,11844229,11844229
4264,193,78971954,78971954
1272,1021,37935648,49773247
2166,2466,47645459,48495516
4800,2647,41230857,41230857
1694,1424,164557,96790164
2081,372,91119397,91119397
1859,1491,90046574,24677336
1425,2956,62776794,62776794
3181,1922,1027829,22226046
1973,3993,73487618,73487618
1720,1598,13722979,36857429
2561,2177,63500498,63500498
1422,1904,83423401,1325162
1050,2261,58358632,58358632
417,399,87493787,70922094
1034,38,47496728,47496728
2049,2002,66997001,23821817
2419,2767,25163028,23377072
4948,4918,37137998,93776985
359,165,94464230,20066342
888,1152,98753153,99751804
3675,3827,28731174,28731174
1889,737,70589721,56374366
2904,1240,80171595,80171595
2019,2015,72336049,79096530
1943,1202,93818445,29150144
358,1108,25140237,25140237
1454,2731,26961216,26961216
2749,3288,2805881,2805881
4934,4875,82643355,46663549
2700,134,276553,276553
4477,4636,32088593,53742431
409,1046,41318743,41318743
3659,4906,34492720,34492720
548,1124,62774896,17074709
1728,2189,55215653,45701822
4713,4354,44481924,44481924
595,647,55008283,55008283
2699,3292,42262289,42262289
583,1347,43861844,65570320
1632,909,20066342,20066342
1410,4014,39317197,39317197
3230,3453,56860028,56860028
583,529,43861844,16431842
1247,1512,19690052,19690052
4823,4347,20502569,16748809
3305,1008,13182896,13182896
1304,1753,84826357,84826357
1909,1604,97907592,31234794
1823,332,91755428,40984527
3930,279,40896252,40896252
3137,4578,78583328,78583328
4076,4534,83593156,83593156
4670,4778,94195023,83796176
2720,3243,53239647,53239647
3702,1583,3719496,3719496
2726,2994,96790164,58965981
1609,2214,48738147,48738147
4372,4303,22734491,369747
2665,2489,25163028,88293925
1727,2206,9236630,9236630
1968,1100,86412233,86412233
1954,3188,76150680,76150680
1830,3381,93806090,93806090
3151,2648,38954291,38954291
2975,2422,63536746,84356842
344,260,33398890,37877728
1579,1032,66429352,66429352
729,596,58818434,91315982
2570,2373,51480028,85706086
3023,2355,39760790,40457118
3329,3822,52126269,8403135
2594,3898,57154873,76150680
1558,3080,49493032,49493032
3953,4211,54170146,23856806
3435,2528,95487644,33670703
3295,3982,33129866,43567228
3854,3680,35097221,35097221
1495,4192,20093709,20093709
3673,3339,97856648,60199888
903,2065,43861844,43861844
4203,3339,60199888,60199888
2637,3716,720230,720230
1940,2327,215551,369747
2690,3350,45259471,45259471
4661,2433,38061764,18057896
4120,2752,22173108,88437458
830,1708,53228892,53228892
2810,4812,91883324,91883324
3149,4278,93893186,37426983
3357,2995,12221937,12221937
620,437,49773247,60941987
92,1715,89909380,89909380
3024,607,6338813,6338813
4813,2157,83901999,83901999
1604,284,31234794,31234794
1580,3862,88204774,88204774
2982,610,85478632,85478632
1860,1930,20661375,55527478
4272,3267,16057679,16057679
2701,2546,1966030,9531428
3742,2055,35765240,35765240
4256,4720,25631086,65699949
4590,1627,56423585,56423585
732,1257,38896305,38896305
3082,3177,29625654,76641932
3860,3996,26670353,26670353
4377,3963,89704460,18660372
1249,995,60934677,4739849
597,840,72697445,72697445
1125,1188,66555757,59941088
2842,3195,22032242,77261891
2296,3665,89367785,21427782
536,2550,52126269,52126269
2493,2260,88703349,83617791
2706,2782,35800706,61947920
1983,172,26807351,26397111
923,946,24768632,84617330
3712,3465,57894874,57894874
3933,4107,22050395,52564245
619,454,7548243,7548243
839,723,91169056,53407812
4932,3848,71326187,76643261
803,800,63152059,63152059
319,2902,96344330,96344330
2908,2623,56138185,42185671
714,728,880904,1823341
581,1367,34843787,35562838
3387,1840,84494751,84494751
3500,1717,27243059,27243059
2354,4666,47345911,47345911
1451,957,78352630,78352630
1691,2107,30333839,30333839
3807,3823,91063605,52924700
4121,1246,44942695,44942695
2584,1866,14044657,14044657
4853,4844,10826302,85108154
3351,2496,3567800,3567800
4778,4670,83796176,94195023
1483,3282,3614940,76568731
4413,3525,14543888,14543888
2300,1289,84910530,84910530
1574,1185,14106652,95844498
2485,2503,4239689,84926098
2358,1001,15612828,15612828
2614,2913,40376633,40376633
976,970,26939565,1104236
1282,2474,1970790,1970790
1702,1599,54165321,52745562
4367,4577,50194235,37928715
3680,1624,35097221,35097221
4387,3472,82707391,82707391
4153,3305,688384,13182896
4383,1552,33615416,33615416
386,3090,63762152,63762152
2464,350,2720991,2720991
1029,981,37477106,37477106
526,626,38300250,16057679
92,105,89909380,98623137
992,1853,4171362,89906226
3041,2576,33339877,71166802
842,2323,98273948,98273948
3636,3954,3072183,3072183
1311,1081,43253326,68562779
2154,309,15006829,15006829
275,226,26349323,82705324
1481,1492,83345380,94556244
2050,1420,47475139,47475139
799,640,5038127,5038127
4350,4465,4421835,4421835
2960,4610,72703371,9138644
4620,4060,405096,405096
2170,24,51172528,51172528
2446,3571,95288233,95288233
1699,1836,12533082,12533082
3060,2976,36396296,36396296
3078,3030,55983055,22125886
248,244,28559598,55666551
781,2959,68562779,24885953
1586,1895,60136662,59249047
2480,3569,91985445,79514016
3194,2158,61558878,61558878
393,339,70896650,70896650
2855,248,28559598,28559598
3094,2745,79527307,55369705
437,3563,60941987,60941987
946,3669,84617330,84617330
4365,693,1767713,1767713
722,2500,16056912,16056912
2249,1606,22226046,71574553
4578,3137,78583328,78583328
3315,3094,79527307,79527307
217,234,99731361,48884945
1101,3435,95487644,95487644
3773,939,25788457,25788457
3962,3844,16477221,16477221
433,2747,39016892,39016892
1949,2778,62841965,62841965
1787,1962,47766517,70498422
1601,1506,83345380,31836313
1492,3987,94556244,71085748
4350,3660,4421835,92962693
331,484,18571693,65638900
1518,1508,369747,82057926
4537,4718,12051656,12051656
1786,276,58107573,58107573
1550,1460,76470318,76470318
4347,4823,16748809,20502569
431,836,28978983,90256460
347,650,63920921,99751804
3481,3103,74505166,98929709
162,604,22317580,22317580
3685,129,76425565,76425565
2176,3063,90480245,91086585
985,2563,12270176,63906119
897,2221,7762808,7762808
2533,2546,19866994,9531428
2450,2777,5566059,5566059
12,2996,77521690,77521690
2195,2258,31528690,31528690
3046,3067,96241291,8842159
3412,3390,29506377,23721403
399,372,70922094,91119397
1594,3960,22041019,22041019
3810,3399,45388062,45388062
148,1958,95695568,95695568
2328,3955,10913050,10913050
387,2240,90424952,14150571
4253,2922,43357830,43357830
2038,1678,47051532,87393448
1623,1399,9606755,9606755
647,595,55008283,55008283
3137,2552,78583328,20571312
246,22,68918502,68918502
4747,2447,99439601,99439601
2770,3024,19075101,6338813
2458,2200,67656006,59941088
2549,3779,21682074,74958621
1988,1268,52924700,90207164
3430,3299,6723670,82109548
2389,151,86709,86709
3187,4066,63595738,81663034
659,834,6691184,68462636
4019,661,75498715,73100110
2995,338,12221937,12221937
4010,3056,29727321,29727321
3671,3627,92962693,14251910
3313,3653,90384658,17901946
922,4856,27017518,27017518
298,333,19123275,68111959
3520,2411,82085980,82085980
3869,4514,72787518,72787518
1152,888,99751804,98753153
2781,3011,52931125,7598320
1745,4371,13261248,13261248
1446,840,72697445,72697445
1846,1979,67656006,49319714
2474,1282,1970790,1970790
1137,1253,39995722,72839141
4550,418,93233114,93233114
4574,4976,97227054,97227054
1962,878,70498422,70498422
477,160,2308322,2308322
3173,1256,33869894,33869894
1437,993,98543023,98543023
3789,3474,49319714,98566579
1779,1925,35252118,29385188
4805,4845,38366494,16179828
839,2764,91169056,45378617
4576,4793,81723326,17796614
1587,937,77471133,77471133
3894,3941,42839163,50861295
1305,958,57164085,57164085
1931,3864,82044903,82044903
1838,1458,3021116,73862415
3056,4010,29727321,29727321
521,324,880904,880904
2635,3428,56495931,56495931
1474,1181,76109820,76109820
2203,1061,15612828,15612828
2335,3432,4103875,4103875
2729,2797,47158970,61052466
1256,3173,33869894,33869894
2670,3156,33357604,33357604
861,3317,2548734,2548734
2380,3848,56044689,76643261
3677,277,94990459,94990459
347,329,63920921,91024552
3389,3782,18135471,18135471
4645,2654,19987140,19987140
3495,4703,43222750,61131546
602,555,48847892,3917957
1469,2355,40457118,40457118
4917,4510,5628611,55487346
2435,1690,43552817,28978983
730,740,68091720,13892831
4454,3473,86412233,35343921
1264,2596,39797975,90084813
3826,1689,67421695,67421695
4367,4753,50194235,50194235
3677,3552,94990459,16989025
1808,3928,93528021,93528021
3482,1327,59932167,59932167
3630,3965,50868315,83956459
312,1102,97680709,97680709
1678,1603,87393448,1636496
1535,1783,91471966,36468326
3701,3616,98786007,8632977
922,802,27017518,27017518
891,3438,34860580,34860580
3673,3783,97856648,43253326
1013,1149,59267943,47099989
3977,4423,56860028,11610350
3607,3429,9631831,83677399
1031,1203,73952224,66518763
2717,3860,26670353,26670353
1695,2940,38789659,38789659
4757,4800,67079740,41230857
999,1924,72926128,66951188
2078,2826,77933481,26939565
124,125,688384,40083869
778,649,3071212,67463623
1237,1163,27936689,72839141
2489,1121,88293925,88293925
2592,3986,55851511,55851511
3586,1397,5972310,5972310
1800,1542,71741873,62082865
2147,2818,29506377,72287649
2567,1943,93818445,93818445
977,980,46463311,46463311
2708,2885,58152404,55787795
1768,3953,62292453,54170146
689,4485,71729488,71729488
935,1508,82057926,82057926
2163,547,90113241,90113241
2610,3747,55281996,55281996
229,299,99656974,99656974
1908,2014,36752847,31234794
4982,3174,70063342,70063342
1052,1275,45477962,74496825
1203,1444,66518763,29727321
3976,4184,4423285,4423285
4303,2327,369747,369747
3255,3633,72812688,5821557
3551,2234,78951624,78951624
342,361,67046351,25761160
4232,3615,40276355,40276355
3738,111,34776768,34776768
56,2707,93281248,93281248
1928,1848,28702838,95489884
1582,1211,5087897,5087897
4757,2948,67079740,67079740
4076,106,83593156,83593156
600,67,80321589,80321589
868,821,79815764,64662274
3216,645,831279,831279
3849,4493,46663549,86697510
2399,2372,54165321,40305309
547,2163,90113241,90113241
573,1132,82939188,95410359
576,649,8468202,67463623
252,3935,14196853,14196853
3184,2827,3809613,3809613
340,372,8564443,91119397
4136,4442,76347047,42327165
2050,2080,47475139,81198755
3428,2635,56495931,56495931
3507,3453,10749125,56860028
259,834,68462636,68462636
2320,2614,40376633,40376633
1814,2742,68662988,44038217
4775,349,51220806,51220806
3732,4968,55487346,22954923
36,267,98300121,39490030
3585,2999,6565440,91169056
3784,2391,18660372,18660372
2657,3138,90324843,58816110
1342,2868,59322962,59322962
1177,357,88679309,88679309
3453,3230,56860028,56860028
4356,4724,29322005,29322005
2647,3066,41230857,55522117
2067,2262,56217994,29939509
1188,1125,59941088,66555757
2435,2429,43552817,43552817
4625,4848,64989379,64989379
857,1025,90755269,19548796
194,2667,58992809,58992809
2489,2665,88293925,25163028
3743,2888,89205733,93141410
202,276,71622676,58107573
1972,2109,78287377,78287377
826,2880,14543888,14543888
1474,1344,76109820,48738147
1959,635,72336049,72336049
3282,1483,76568731,3614940
1840,3387,84494751,84494751
2366,2450,99829076,5566059
1992,2209,38157372,64156925
3069,3361,52123122,52123122
3430,4764,6723670,6723670
758,615,65404976,65404976
2053,1172,53317082,53317082
1612,3910,34610337,34610337
1476,4049,76618830,76618830
1137,382,39995722,39995722
4080,3570,69590043,8147980
4156,4117,66429352,53317082
200,509,48440175,5739187
1481,1360,83345380,83345380
46,42,60724784,60724784
4600,2293,65708090,65708090
3373,1907,41077493,28266219
3989,4125,58816110,58816110
3395,1666,97500698,97500698
1734,4694,32643389,32643389
3652,2490,4318212,4318212
3466,3303,84926086,84926086
3596,4810,45442808,10238131
1578,1185,95844498,95844498
1564,1021,49773247,49773247
4429,2532,62491214,62491214
1449,2468,41232226,41232226
3543,4425,26477481,86067557
2277,3522,96586510,96586510
3803,794,34500822,34500822
792,626,88402712,16057679
3364,3376,24235824,18057896
451,333,1542254,68111959
3522,4716,96586510,96586510
1058,1499,51016486,51016486
951,4591,16936998,16936998
3045,886,11536337,11536337
4204,4292,8842159,275408
2290,953,10782179,75286202
4781,4798,76885055,45378617
2386,2647,41230857,41230857
247,166,27766182,78549961
3156,3733,33357604,33357604
4300,4121,33201667,44942695
1762,2941,38679298,38679298
2355,1469,40457118,40457118
657,1232,60796679,60796679
3912,40,64575436,64575436
4373,4599,12744824,12744824
3750,3425,48738147,14543888
1326,1327,64662274,59932167
4560,4691,63014001,63014001
2996,3222,77521690,80375379
810,1676,13624371,13624371
3589,1521,70893475,70893475
3680,3854,35097221,35097221
3155,3215,55580846,55580846
1061,1029,15612828,37477106
2697,4094,91161366,91161366
3302,3908,89450476,54314665
3844,3962,16477221,16477221
4195,4714,29502676,29502676
3360,1405,96831381,96831381
2207,1197,26694615,36911778
1995,4990,83759594,91882810
1465,1792,5300285,61562624
326,287,33787774,58349697
4414,3068,38185255,38185255
3225,3166,53691700,53691700
4317,3135,34444914,34444914
454,472,7548243,33677701
